Rank,Water Area (sq mi),City,State,Population
263,6.67,Mendeltna, AK,25
11579,0.01,Mendenhall, MS,"2,492"
12895,0.01,Mendes, GA,63
7542,0.05,Mendham, NJ,"5,008"
335,5.16,Mendocino, CA,826
12145,0.01,Mendon, OH,587
12439,0.01,Mendon, MI,881
17801,0,Mendon, MO,168
25201,0,Mendon, IL,851
28401,0,Mendon, UT,"1,177"
5736,0.1,Mendota, IL,"7,161"
9309,0.03,Mendota, MN,221
14632,0,Mendota, CA,"11,360"
1455,0.97,Mendota Heights, MN,"11,131"
4752,0.14,Menifee, CA,"81,658"
12951,0.01,Menifee, AR,369
24601,0,Menlo, GA,452
26401,0,Menlo, IA,363
27001,0,Menlo, KS,40
220,7.63,Menlo Park, CA,"32,792"
24001,0,Menno, SD,577
22601,0,Meno, OK,247
6962,0.06,Menoken, ND,71
884,1.78,Menominee, WI,"16,219"
2978,0.33,Menominee, MI,"8,516"
25201,0,Menominee, IL,239
2676,0.39,Menomonee Falls, WI,"35,828"
905,1.74,Mentasta Lake, AK,231
11743,0.01,Mentone, IN,922
11794,0.01,Mentone, CA,"9,388"
12112,0.01,Mentone, AL,417
28001,0,Mentone, TX,15
1111,1.35,Mentor, OH,"47,008"
15918,0,Mentor, KY,207
17201,0,Mentor, MN,182
8212,0.04,Mentor On The Lake, OH,"7,430"
661,2.49,Mequon, WI,"23,300"
12759,0.01,Mer Rouge, LA,624
1913,0.66,Meraux, LA,"6,627"
21801,0,Merced, CA,"80,490"
6841,0.06,Mercedes, TX,"16,271"
1383,1.03,Mercer, WI,585
13516,0.01,Mercer, ND,67
15340,0,Mercer, PA,"2,024"
17801,0,Mercer, MO,461
257,6.79,Mercer Island, WA,"23,636"
23401,0,Mercersburg, PA,"1,478"
27401,0,Mercersville, MD,83
8009,0.04,Mercerville, NJ,"13,048"
18801,0,Merchantville, NJ,"3,803"
2761,0.37,Meredith, NH,"1,631"
8417,0.04,Meredosia, IL,"1,045"
2792,0.36,Meriden, CT,"60,616"
12404,0.01,Meriden, KS,940
26401,0,Meriden, IA,181
1744,0.77,Meridian, MS,"40,809"
7491,0.05,Meridian, ID,"81,025"
10845,0.02,Meridian, TX,"1,692"
13998,0,Meridian, PA,"3,541"
19201,0,Meridian, NY,267
21801,0,Meridian, CA,438
22201,0,Meridian, CO,"2,713"
22601,0,Meridian, OK,45
4663,0.15,Meridian CDP, OK,"1,108"
25801,0,Meridian Hills, IN,"1,682"
7747,0.05,Meridian Station, MS,649
7375,0.05,Meridianville, AL,"6,073"
17401,0,Merigold, MS,475
22201,0,Merino, CO,243
28001,0,Merkel, TX,"2,601"
12750,0.01,Merlin, OR,"1,594"
4339,0.17,Mermentau, LA,725
18401,0,Merna, NE,374
25801,0,Merom, IN,177
14092,0,Merriam, KS,"11,191"
16966,0,Merriam Woods, MO,"1,812"
1293,1.13,Merrick, NY,"21,293"
13397,0.01,Merrifield, VA,"15,873"
17201,0,Merrifield, MN,99
2147,0.57,Merrill, WI,"9,491"
22801,0,Merrill, OR,843
26401,0,Merrill, IA,862
27601,0,Merrill, MI,723
6129,0.08,Merrillan, WI,650
8621,0.04,Merrillville, IN,"35,262"
1931,0.66,Merrimac, WI,448
14105,0,Merrimac, VA,"1,989"
18401,0,Merriman, NE,111
25201,0,Merrionette Park, IL,"1,748"
48,29.67,Merritt Island, FL,"35,063"
19201,0,Merritt Park, NY,"1,446"
27201,0,Merrydale, LA,"9,601"
10607,0.02,Merryville, LA,988
21001,0,Mertarvik, AK,0
16136,0,Mertens, TX,119
6458,0.07,Merton, WI,"3,463"
28001,0,Mertzon, TX,778
14169,0,Mertztown, PA,898
17801,0,Merwin, MO,42
2022,0.61,Mesa, AZ,"452,091"
4577,0.15,Mesa, CA,442
28801,0,Mesa, WA,398
21001,0,Mesa Del Caballo, AZ,707
21801,0,Mesa Verde, CA,"1,004"
21801,0,Mesa Vista, CA,212
13660,0.01,Mescal, AZ,"1,644"
11713,0.01,Mescalero, NM,"1,601"
26401,0,Meservey, IA,232
6035,0.09,Meshoppen, PA,457
5134,0.12,Mesic, NC,303
13810,0.01,Mesick, MI,379
18801,0,Mesilla, NM,"2,364"
11423,0.01,Mesita, NM,941
2453,0.45,Mesquite, NV,"16,072"
4584,0.15,Mesquite, TX,"142,552"
18801,0,Mesquite, NM,639
28001,0,Mesquite CDP, TX,454
21001,0,Mesquite Creek, AZ,504
11145,0.02,Messiah College, PA,"2,305"
17801,0,Meta, MO,208
8046,0.04,Metairie, LA,"140,074"
15269,0,Metaline, WA,195
15284,0,Metaline Falls, WA,176
11450,0.01,Metamora, OH,574
14407,0,Metamora, IL,"3,544"
15515,0,Metamora, MI,603
25801,0,Metamora, IN,135
25201,0,Metcalf, IL,249
17401,0,Metcalfe, MS,"1,183"
11108,0.02,Methow, WA,20
1707,0.79,Methuen, MA,"48,159"
10469,0.02,Metlakatla, AK,"1,568"
22801,0,Metolius, OR,862
28601,0,Metompkin, VA,435
5350,0.11,Metropolis, IL,"6,466"
6204,0.08,Mettawa, IL,455
3992,0.2,Metter, GA,"4,137"
21801,0,Mettler, CA,88
15023,0,Metuchen, NJ,"13,707"
16273,0,Metz, MO,42
22801,0,Metzger, OR,"3,541"
5647,0.1,Mexia, TX,"7,502"
21801,0,Mexican Colony, CA,216
3079,0.31,Mexican Hat, UT,64
2757,0.37,Mexico, MO,"11,555"
6746,0.07,Mexico, IN,706
19201,0,Mexico, NY,"1,765"
23401,0,Mexico, PA,385
27401,0,Mexico, ME,"1,650"
7427,0.05,Mexico Beach, FL,"1,413"
26401,0,Meyer, IA,31
3868,0.21,Meyers Lake, OH,647
23401,0,Meyersdale, PA,"1,975"
28001,0,Mi Ranchito Estate, TX,115
13622,0.01,Mi Wuk Village, CA,"1,069"
72,20.19,Miami, FL,"416,432"
6066,0.08,Miami, OK,"13,669"
6534,0.07,Miami, MO,194
21001,0,Miami, AZ,"1,979"
28001,0,Miami, TX,566
225,7.55,Miami Beach, FL,"90,669"
1710,0.79,Miami Gardens, FL,"110,867"
20201,0,Miami Heights, OH,"4,796"
1542,0.89,Miami Lakes, FL,"30,396"
1155,1.29,Miami Shores, FL,"10,736"
5481,0.11,Miami Springs, FL,"14,255"
4150,0.19,Miamisburg, OH,"20,168"
9833,0.02,Miamitown, OH,"1,113"
9127,0.03,Miamiville, OH,288
7829,0.05,Micanopy, FL,637
739,2.25,Micco, FL,"8,555"
27601,0,Michiana, MI,190
25801,0,Michiana Shores, IN,329
24201,0,Michie, TN,639
727,2.28,Michigamme, MI,262
1924,0.66,Michigan Center, MI,"4,586"
520,3.27,Michigan City, IN,"31,369"
12023,0.01,Michigan City, ND,199
25801,0,Michigantown, IN,426
19601,0,Micro, NC,468
26401,0,Middle Amana, IA,595
7269,0.05,Middle Frisco, NM,180
7103,0.06,Middle Island, NY,"10,030"
12795,0.01,Middle Point, OH,538
1802,0.73,Middle River, MD,"26,652"
17201,0,Middle River, MN,335
5998,0.09,Middle Valley, TN,"13,282"
8103,0.04,Middle Village, WI,262
12087,0.01,Middleboro, PA,439
5641,0.1,Middleborough Center, MA,"7,432"
10840,0.02,Middlebourne, WV,890
13881,0,Middlebrook, VA,294
8593,0.04,Middleburg, PA,"1,362"
14362,0,Middleburg, VA,774
19601,0,Middleburg, NC,177
24601,0,Middleburg, FL,"13,042"
27401,0,Middleburg, MD,19
11917,0.01,Middleburg Heights, OH,"15,823"
19201,0,Middleburgh, NY,"1,458"
4162,0.18,Middlebury, VT,"6,713"
10094,0.02,Middlebury, IN,"3,456"
15561,0,Middlebush, NJ,"2,341"
10046,0.02,Middlefield, OH,"2,707"
5674,0.1,Middleport, OH,"2,320"
19201,0,Middleport, NY,"1,706"
23401,0,Middleport, PA,343
5982,0.09,Middlesborough, KY,"10,035"
9996,0.02,Middlesex, NJ,"13,766"
19601,0,Middlesex, NC,"1,084"
4865,0.14,Middleton, WI,"18,185"
7888,0.04,Middleton, ID,"5,898"
13168,0.01,Middleton, TN,605
1113,1.35,Middletown, CT,"47,424"
3628,0.23,Middletown, OH,"48,256"
6963,0.06,Middletown, KY,"7,333"
7016,0.06,Middletown, DE,"19,469"
7633,0.05,Middletown, PA,"8,909"
9556,0.03,Middletown, NY,"27,904"
12070,0.01,Middletown, MI,742
13122,0.01,Middletown, VA,"1,362"
14332,0,Middletown, MD,"4,396"
15239,0,Middletown, IN,"2,347"
17801,0,Middletown, MO,177
21801,0,Middletown, CA,"1,073"
25201,0,Middletown, IL,296
26401,0,Middletown, IA,302
13837,0.01,Middletown CDP, PA,"7,529"
5185,0.12,Middleville, MI,"3,307"
7571,0.05,Middleville, NY,550
29001,0,Middleway, WV,422
20801,0,Midfield, AL,"5,319"
813,1.99,Midland, MI,"42,067"
4180,0.18,Midland, PA,"2,608"
4335,0.17,Midland, TX,"119,409"
8856,0.03,Midland, AR,389
10662,0.02,Midland, CO,295
12754,0.01,Midland, VA,229
19601,0,Midland, NC,"3,183"
20201,0,Midland, OH,441
24001,0,Midland, SD,178
27401,0,Midland, MD,639
28801,0,Midland, WA,"8,526"
20801,0,Midland City, AL,"2,311"
12774,0.01,Midland Park, NJ,"7,229"
1953,0.65,Midlothian, TX,"19,590"
25201,0,Midlothian, IL,"14,901"
27401,0,Midlothian, MD,299
10394,0.02,Midpines, CA,689
14437,0,Midtown, TN,"1,528"
6349,0.08,Midvale, ID,150
18001,0,Midvale, MT,411
20201,0,Midvale, OH,944
28401,0,Midvale, UT,"29,957"
13246,0.01,Midville, GA,223
4578,0.15,Midway, MN,12
6688,0.07,Midway, GA,"2,141"
8891,0.03,Midway, FL,"3,200"
8917,0.03,Midway, LA,"1,624"
10274,0.02,Midway, TX,410
12125,0.01,Midway, AR,"1,025"
14846,0,Midway, NM,904
15414,0,Midway, PA,"1,912"
15579,0,Midway, KY,"1,688"
19601,0,Midway, NC,"4,717"
20201,0,Midway, OH,227
20801,0,Midway, AL,436
28401,0,Midway, UT,"4,096"
23401,0,Midway borough, PA,898
71,20.54,Midway CDP, FL,"17,640"
21801,0,Midway City, CA,"9,104"
28001,0,Midway North, TX,"5,159"
28001,0,Midway South, TX,"2,994"
11883,0.01,Midway town, AR,446
20601,0,Midwest, WY,426
11323,0.01,Midwest City, OK,"55,964"
25801,0,Mier, IN,162
17201,0,Miesville, MN,163
20201,0,Mifflin, OH,113
23401,0,Mifflin, PA,577
16853,0,Mifflinburg, PA,"3,541"
23401,0,Mifflintown, PA,"1,009"
13267,0.01,Mifflinville, PA,"1,345"
7940,0.04,Mignon, AL,"1,290"
28001,0,Miguel Barrera, TX,425
28001,0,Mikes, TX,554
28001,0,Mila Doce, TX,"5,386"
3979,0.2,Milaca, MN,"2,907"
253,6.9,Milam, TX,"1,283"
2065,0.59,Milan, IL,"5,122"
6159,0.08,Milan, MI,"5,724"
8234,0.04,Milan, GA,632
8748,0.03,Milan, IN,"1,897"
10461,0.02,Milan, OH,"1,382"
11465,0.01,Milan, MN,397
12388,0.01,Milan, MO,"2,142"
13951,0,Milan, NM,"3,261"
14720,0,Milan, TN,"7,826"
27001,0,Milan, KS,69
14859,0,Milano, TX,489
6104,0.08,Milbank, SD,"3,310"
15595,0,Milburn, OK,313
6808,0.06,Mildred, TX,515
16785,0,Mildred, KS,35
26401,0,Miles, IA,437
28001,0,Miles, TX,"1,090"
16673,0,Miles City, MT,"8,553"
23401,0,Milesburg, PA,947
525,3.23,Milford, CT,"51,509"
3598,0.24,Milford, MA,"25,422"
5080,0.12,Milford, OH,"6,748"
5833,0.09,Milford, MI,"6,325"
5961,0.09,Milford, DE,"9,882"
6320,0.08,Milford, NJ,"1,065"
8160,0.04,Milford, ME,"2,256"
8983,0.03,Milford, PA,"1,039"
9585,0.03,Milford, NH,"8,970"
9940,0.02,Milford, IN,"1,615"
11982,0.01,Milford, IA,"2,955"
12841,0.01,Milford, NE,"2,351"
13124,0.01,Milford, TX,721
13635,0.01,Milford, CA,116
17801,0,Milford, MO,25
19201,0,Milford, NY,420
25201,0,Milford, IL,"1,281"
27001,0,Milford, KS,519
28401,0,Milford, UT,"1,610"
11339,0.01,Milford Center, OH,771
11950,0.01,Milford Mill, MD,"29,758"
15853,0,Milford Square, PA,"1,055"
24801,0,Mililani Mauka, HI,"21,051"
14820,0,Mililani Town, HI,"28,217"
22801,0,Mill City, OR,"1,665"
9628,0.02,Mill Creek, PA,386
10984,0.02,Mill Creek, WA,"18,667"
13504,0.01,Mill Creek, IL,48
16387,0,Mill Creek, OK,365
29001,0,Mill Creek, WV,796
28801,0,Mill Creek East, WA,"16,754"
9450,0.03,Mill Hall, PA,"1,631"
3026,0.32,Mill Neck, NY,986
25201,0,Mill Shoals, IL,168
17801,0,Mill Spring, MO,154
6075,0.08,Mill Valley, CA,"14,178"
23401,0,Mill Village, PA,455
29201,0,Milladore, WI,245
17801,0,Millard, MO,107
23401,0,Millbourne, PA,"1,291"
11848,0.01,Millbrae, CA,"22,177"
3236,0.29,Millbrook, AL,"14,858"
7234,0.06,Millbrook, NY,"1,510"
25201,0,Millbrook, IL,329
20201,0,Millbury, OH,"1,219"
28401,0,Millcreek, UT,"63,311"
4585,0.15,Milledgeville, GA,"18,840"
20201,0,Milledgeville, OH,174
24201,0,Milledgeville, TN,226
25201,0,Milledgeville, IL,"1,034"
9709,0.02,Millen, GA,"3,042"
15783,0,Miller, MO,664
18401,0,Miller, NE,150
24001,0,Miller, SD,"1,494"
26401,0,Miller, IA,60
20201,0,Miller City, OH,111
19201,0,Miller Place, NY,"11,783"
14497,0,Millers Cove, TX,178
19601,0,Millers Creek, NC,"1,849"
7860,0.05,Millers Falls, MA,855
3735,0.22,Millersburg, OR,"1,771"
12520,0.01,Millersburg, OH,"3,088"
15399,0,Millersburg, MI,199
15552,0,Millersburg, KY,843
16612,0,Millersburg, PA,"2,540"
25801,0,Millersburg, IN,"1,022"
26401,0,Millersburg, IA,186
8969,0.03,Millersport, OH,"1,338"
6455,0.07,Millerstown, PA,723
12882,0.01,Millersville, PA,"8,320"
24201,0,Millersville, TN,"6,481"
12088,0.01,Millerton, OK,325
14684,0,Millerton, NY,764
23401,0,Millerton, PA,373
26401,0,Millerton, IA,44
10037,0.02,Millerville, AL,321
17201,0,Millerville, MN,188
11971,0.01,Millfield, OH,252
23401,0,Millheim, PA,952
25801,0,Millhousen, IN,197
14143,0,Millican, TX,221
18401,0,Milligan, NE,369
6144,0.08,Milliken, CO,"5,837"
19601,0,Millingport, NC,651
5221,0.12,Millington, TN,"11,152"
7272,0.05,Millington, IL,665
9780,0.02,Millington, MD,658
15502,0,Millington, MI,934
4945,0.13,Millinocket, ME,"4,451"
8346,0.04,Millis-Clicquot, MA,"4,260"
11440,0.01,Millport, AL,942
19201,0,Millport, NY,398
9613,0.03,Millry, AL,535
9384,0.03,Mills, WY,"3,545"
4394,0.17,Mills River, NC,"6,917"
13440,0.01,Millsap, TX,408
3626,0.23,Millsboro, DE,"3,987"
23401,0,Millsboro, PA,496
4403,0.17,Millstadt, IL,"3,955"
6982,0.06,Millston, WI,143
9994,0.02,Millstone, NJ,461
12742,0.01,Millstone, KY,44
7885,0.04,Milltown, NJ,"6,974"
9208,0.03,Milltown, WI,"1,062"
15220,0,Milltown, SD,20
25801,0,Milltown, IN,918
7100,0.06,Millvale, PA,"3,740"
658,2.49,Millville, NJ,"28,603"
4379,0.17,Millville, CA,861
12674,0.01,Millville, PA,989
14805,0,Millville, MN,152
20201,0,Millville, OH,847
22401,0,Millville, DE,974
26401,0,Millville, IA,21
28401,0,Millville, UT,"1,888"
8762,0.03,Millwood, WA,"1,760"
23401,0,Millwood, PA,613
12329,0.01,Milner, GA,"1,144"
6700,0.07,Milnor, ND,545
2994,0.33,Milo, ME,"1,932"
17801,0,Milo, MO,123
26401,0,Milo, IA,758
7589,0.05,Milpitas, CA,"69,346"
14937,0,Milroy, PA,"1,634"
17201,0,Milroy, MN,203
25801,0,Milroy, IN,742
2001,0.62,Milton, GA,"34,874"
3162,0.3,Milton, PA,"7,017"
3168,0.3,Milton, MA,"27,204"
3769,0.22,Milton, FL,"9,149"
5678,0.1,Milton, DE,"2,656"
8065,0.04,Milton, WV,"2,507"
8068,0.04,Milton, VT,"1,363"
8197,0.04,Milton, WA,"7,260"
8881,0.03,Milton, LA,"3,030"
11654,0.01,Milton, WI,"5,562"
13898,0,Milton, NY,"3,340"
14077,0,Milton, IA,428
14436,0,Milton, KY,660
14664,0,Milton, IN,521
15419,0,Milton, NH,801
16857,0,Milton, NC,171
19801,0,Milton, ND,52
25201,0,Milton, IL,296
27001,0,Milton, KS,43
7599,0.05,Milton CDP, NY,"1,529"
20201,0,Milton Center, OH,140
22801,0,Milton Freewater, OR,"7,094"
13287,0.01,Milton Mills, NH,358
17201,0,Miltona, MN,335
20201,0,Miltonsburg, OH,50
27001,0,Miltonvale, KS,490
1885,0.68,Milwaukee, WI,"598,078"
9328,0.03,Milwaukie, OR,"20,449"
8775,0.03,Mimbres, NM,659
327,5.3,Mims, FL,"6,735"
16165,0,Mina, NV,33
18401,0,Minatare, NE,907
26401,0,Minburn, IA,359
8646,0.03,Minco, OK,"1,423"
4364,0.17,Minden, LA,"12,988"
10484,0.02,Minden, NV,"3,408"
13782,0.01,Minden, IA,578
18401,0,Minden, NE,"3,103"
29001,0,Minden, WV,441
15000,0,Minden City, MI,209
4681,0.15,Mindenmines, MO,272
5670,0.1,Mine La Motte, MO,295
5852,0.09,Mineola, TX,"4,514"
19201,0,Mineola, NY,"18,918"
26401,0,Mineola, IA,152
15894,0,Miner, MO,886
5369,0.11,Mineral, CA,222
13680,0.01,Mineral, VA,679
25201,0,Mineral, IL,246
28801,0,Mineral, WA,152
14069,0,Mineral Bluff, GA,81
20201,0,Mineral City, OH,719
17801,0,Mineral Point, MO,373
29201,0,Mineral Point, WI,"2,659"
10848,0.02,Mineral Ridge, OH,"3,744"
6525,0.07,Mineral Springs, NC,"2,752"
10439,0.02,Mineral Springs, AR,983
1764,0.76,Mineral Wells, TX,"16,593"
11142,0.02,Mineralwells, WV,"1,441"
23401,0,Minersville, PA,"4,332"
28401,0,Minersville, UT,960
20201,0,Minerva, OH,"3,793"
11933,0.01,Minerva Park, OH,"1,626"
3383,0.26,Minetto, NY,979
13352,0.01,Mineville, NY,"1,238"
13835,0.01,Minford, OH,553
26401,0,Mingo, IA,248
4322,0.17,Mingo Junction, OH,"3,125"
23401,0,Mingoville, PA,494
28001,0,Mingus, TX,285
24801,0,Minidoka, ID,66
25201,0,Minier, IL,"1,206"
21801,0,Minkler, CA,"1,066"
486,3.5,Minneapolis, MN,"394,424"
27001,0,Minneapolis, KS,"2,160"
13544,0.01,Minnehaha, WA,"8,864"
2287,0.51,Minneiska, MN,105
2770,0.37,Minneola, FL,"9,849"
27001,0,Minneola, KS,706
17201,0,Minneota, MN,"1,343"
17201,0,Minnesota City, MN,165
2297,0.51,Minnesota Lake, MN,622
6467,0.07,Minnesott Beach, NC,375
1159,1.29,Minnetonka, MN,"50,897"
12788,0.01,Minnetonka Beach, MN,587
354,4.94,Minnetrista, MN,"6,661"
19801,0,Minnewaukan, ND,214
19201,0,Minoa, NY,"3,492"
7373,0.05,Minocqua, WI,350
12396,0.01,Minong, WI,394
25201,0,Minonk, IL,"2,160"
6371,0.08,Minooka, IL,"11,225"
20801,0,Minor, AL,"1,275"
24201,0,Minor Hill, TN,633
6799,0.06,Minorca, LA,"1,866"
10034,0.02,Minot, ND,"44,533"
3027,0.32,Minot AFB CDP, ND,"5,813"
20201,0,Minster, OH,"2,933"
3694,0.23,Mint Hill, NC,"23,934"
482,3.56,Minto, AK,252
19801,0,Minto, ND,728
4198,0.18,Minturn, CO,"1,041"
21401,0,Minturn, AR,85
2020,0.61,Mio, MI,"1,943"
4581,0.15,Mira Loma, CA,"21,930"
10778,0.02,Mira Monte, CA,"7,306"
21001,0,Miracle Valley, AZ,357
893,1.77,Miramar, FL,"128,414"
2791,0.36,Miramar Beach, FL,"6,835"
17801,0,Miramiguoa Park, MO,99
12825,0.01,Miranda, CA,536
28001,0,Mirando City, TX,290
7974,0.04,Mirrormont, WA,"4,001"
14594,0,Misenheimer, NC,583
2869,0.35,Mishawaka, IN,"48,120"
7699,0.05,Mishicot, WI,"1,349"
6433,0.07,Misquamicut, RI,419
6720,0.07,Mission, TX,"80,538"
13013,0.01,Mission, KS,"9,451"
22801,0,Mission, OR,934
24001,0,Mission, SD,880
10332,0.02,Mission Bend, TX,"37,110"
9081,0.03,Mission Canyon, CA,"2,531"
24001,0,Mission Hill, SD,247
12840,0.01,Mission Hills, CA,"3,415"
15952,0,Mission Hills, KS,"3,555"
2700,0.38,Mission Viejo, CA,"95,246"
27001,0,Mission Woods, KS,166
10757,0.02,Mississippi State, MS,"3,637"
17401,0,Mississippi Valley State University, MS,"1,315"
4424,0.16,Missoula, MT,"68,377"
1087,1.38,Missouri City, TX,"69,152"
5050,0.13,Missouri City, MO,265
26401,0,Missouri Valley, IA,"2,752"
1413,1,Mitchell, SD,"15,490"
13399,0.01,Mitchell, GA,189
13721,0.01,Mitchell, IN,"4,320"
16884,0,Mitchell, OR,131
18401,0,Mitchell, NE,"1,768"
25201,0,Mitchell, IL,"1,301"
26401,0,Mitchell, IA,120
29001,0,Mitchell Heights, WV,447
10169,0.02,Mitchellville, MD,"10,819"
13552,0.01,Mitchellville, IA,"2,396"
21401,0,Mitchellville, AR,345
24201,0,Mitchellville, TN,151
17401,0,Mize, MS,276
17201,0,Mizpah, MN,90
28401,0,Moab, UT,"5,105"
18601,0,Moapa Town, NV,"1,087"
9800,0.02,Moapa Valley, NV,"6,772"
28001,0,Mobeetie, TX,195
8091,0.04,Moberly, MO,"13,898"
41,40.67,Mobile, AL,"194,942"
28001,0,Mobile City, TX,246
24001,0,Mobridge, SD,"3,293"
7402,0.05,Mocanaqua, PA,668
21001,0,Moccasin, AZ,160
16627,0,Mockingbird Valley, KY,154
11565,0.01,Mocksville, NC,"5,086"
9406,0.03,Moclips, WA,73
26401,0,Modale, IA,241
12624,0.01,Modena, PA,496
28601,0,Modest Town, VA,110
3716,0.23,Modesto, CA,"205,984"
25201,0,Modesto, IL,167
530,3.19,Modoc, SC,210
25801,0,Modoc, IN,261
21001,0,Moenkopi, AZ,"1,091"
22201,0,Moffat, CO,134
12139,0.01,Moffett, OK,122
10365,0.02,Mogadore, OH,"3,925"
13696,0.01,Mogul, NV,"1,649"
19801,0,Mohall, ND,759
10926,0.02,Mohave Valley, AZ,"2,868"
9445,0.03,Mohawk, NY,"2,632"
21801,0,Mohawk Vista, CA,109
13915,0,Mohnton, PA,"3,048"
23401,0,Mohrsville, PA,581
6069,0.08,Mojave, CA,"4,172"
21001,0,Mojave Ranch Estates, AZ,32
17801,0,Mokane, MO,184
14910,0,Mokelumne Hill, CA,635
14743,0,Mokena, IL,"18,804"
1205,1.24,Mokuleia, HI,"1,670"
7723,0.05,Molalla, OR,"8,247"
2429,0.46,Mole Lake, WI,598
11078,0.02,Molena, GA,481
3656,0.23,Moline, IL,"43,087"
27001,0,Moline, KS,283
17801,0,Moline Acres, MO,"2,299"
5889,0.09,Molino, FL,"1,351"
5699,0.1,Momence, IL,"3,155"
14584,0,Momeyer, NC,391
8034,0.04,Mona, UT,"1,414"
26401,0,Mona, IA,34
2842,0.35,Monaca, PA,"5,721"
11740,0.01,Monahans, TX,"7,204"
19801,0,Monango, ND,41
23801,0,Monarch Mill, SC,"1,850"
12986,0.01,Monaville, WV,182
4888,0.13,Moncks Corner, SC,"8,711"
3686,0.23,Moncure, NC,455
26401,0,Mondamin, IA,336
6040,0.09,Mondovi, WI,"2,723"
25201,0,Monee, IL,"5,133"
4831,0.14,Monessen, PA,"7,630"
10031,0.02,Monett, MO,"8,935"
23801,0,Monetta, SC,233
11793,0.01,Monette, AR,"1,437"
16618,0,Monfort Heights, OH,"11,965"
10191,0.02,Monmouth, IL,"9,565"
21801,0,Monmouth, CA,184
22801,0,Monmouth, OR,"9,769"
26401,0,Monmouth, IA,99
1424,0.99,Monmouth Beach, NJ,"3,278"
11099,0.02,Monmouth Junction, NJ,"2,973"
21801,0,Mono City, CA,67
14837,0,Mono Vista, CA,"1,979"
27601,0,Monomoscoy Island, MA,170
25801,0,Monon, IN,"1,872"
5822,0.09,Monona, WI,"7,711"
26401,0,Monona, IA,"1,625"
7897,0.04,Monongah, WV,"1,029"
3773,0.22,Monongahela, PA,"4,260"
18401,0,Monowi, NE,1
522,3.24,Monroe, LA,"49,455"
1394,1.02,Monroe, MI,"20,455"
1987,0.63,Monroe, NC,"33,588"
3946,0.2,Monroe, GA,"13,427"
6810,0.06,Monroe, NY,"8,493"
7027,0.06,Monroe, WA,"17,564"
9895,0.02,Monroe, OH,"13,633"
18401,0,Monroe, NE,304
22801,0,Monroe, OR,746
24001,0,Monroe, SD,162
25801,0,Monroe, IN,717
26401,0,Monroe, IA,"1,800"
28401,0,Monroe, UT,"2,756"
29201,0,Monroe, WI,"10,807"
13821,0.01,Monroe Borough, PA,684
25201,0,Monroe Center, IL,473
8119,0.04,Monroe City, MO,"2,474"
25801,0,Monroe City, IN,579
28801,0,Monroe North, WA,"1,637"
9064,0.03,Monroeville, OH,"1,192"
13139,0.01,Monroeville, AL,"6,343"
13453,0.01,Monroeville, PA,"28,365"
25801,0,Monroeville, IN,"1,294"
5418,0.11,Monrovia, CA,"37,035"
15882,0,Monrovia, MD,348
16215,0,Monrovia, IN,"1,631"
11421,0.01,Monsey, NY,"20,171"
21801,0,Monson, CA,191
11976,0.01,Monson Center, MA,"1,935"
23401,0,Mont Alto, PA,"1,743"
2975,0.33,Mont Belvieu, TX,"4,343"
1836,0.71,Montague, MI,"2,263"
11102,0.02,Montague, CA,"1,504"
28001,0,Montague, TX,288
21801,0,Montalvin, CA,"3,055"
9732,0.02,Montana City, MT,"2,683"
23401,0,Montandon, PA,885
21801,0,Montara, CA,"2,880"
736,2.25,Montauk, NY,"3,471"
11330,0.01,Montcalm, WV,494
4327,0.17,Montclair, VA,"19,990"
21801,0,Montclair, CA,"37,685"
28001,0,Monte Alto, TX,"1,807"
6496,0.07,Monte Rio, CA,"1,031"
21801,0,Monte Sereno, CA,"3,462"
10659,0.02,Monte Vista, CO,"4,394"
8094,0.04,Monteagle, TN,"1,591"
8187,0.04,Montebello, CA,"63,353"
12366,0.01,Montebello, NY,"4,588"
13648,0.01,Montecito, CA,"9,444"
3050,0.32,Montegut, LA,"1,446"
3549,0.24,Montello, WI,"1,494"
18601,0,Montello, NV,83
515,3.3,Monterey, CA,"28,053"
3065,0.31,Monterey, LA,538
13756,0.01,Monterey, TN,"2,851"
16525,0,Monterey, KY,160
25801,0,Monterey, IN,249
28601,0,Monterey, VA,174
6986,0.06,Monterey Park, CA,"60,966"
18801,0,Monterey Park, NM,"1,415"
21801,0,Monterey Park Tract, CA,273
4377,0.17,Montesano, WA,"3,915"
3172,0.29,Montevallo, AL,"6,470"
5823,0.09,Montevideo, MN,"5,283"
6633,0.07,Montezuma, GA,"3,338"
11770,0.01,Montezuma, IA,"1,698"
13209,0.01,Montezuma, OH,187
22201,0,Montezuma, CO,57
25801,0,Montezuma, IN,"1,105"
27001,0,Montezuma, KS,969
2500,0.44,Montezuma Creek, UT,385
29201,0,Montfort, WI,710
699,2.36,Montgomery, AL,"204,095"
1620,0.85,Montgomery, GA,"4,560"
4301,0.17,Montgomery, IL,"18,780"
6274,0.08,Montgomery, TX,639
8052,0.04,Montgomery, NY,"4,159"
10452,0.02,Montgomery, WV,"1,833"
11491,0.01,Montgomery, OH,"10,332"
14043,0,Montgomery, PA,"1,501"
14147,0,Montgomery, LA,641
14472,0,Montgomery, MI,329
15383,0,Montgomery, IN,370
16532,0,Montgomery, MN,"2,935"
